PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0Lrfk,8/2R2pk1/4p2p/3pP1pP/2pnq1P1/2P1Q1B1/5PK1/8 w - - 0 62,g2f1 e4h1,1197,77,92,964,endgame mate mateIn1 oneMove,https://lichess.org/v44wQ7CX#123,
0LrkC,8/1R5Q/2p1pk2/2P2p2/3P1b2/7P/q5PK/8 w - - 2 39,h2h1 a2a1 b7b1 a1b1,654,100,84,304,endgame mate mateIn2 short,https://lichess.org/6j8EgSCl#77,
0LrlN,rn6/pp2kRp1/2pNp1p1/3n2P1/3P4/2N4r/PPP5/R1B3K1 b - - 2 17,e7d6 c3e4,1599,85,85,709,mate mateIn1 middlegame oneMove,https://lichess.org/beeaMf6Q/black#34,Blackmar-Diemer_Gambit_Accepted Blackmar-Diemer_Gambit_Accepted_Teichmann_Defense
0Lrpi,6k1/R5p1/5n2/3n1PN1/7p/P7/KPP5/7r b - - 3 35,h4h3 a7a8 f6e8 a8e8,1390,99,63,22,endgame mate mateIn2 short,https://lichess.org/ZzCfgnhr/black#70,
0Lrye,k5r1/p1R3b1/1ppN1p2/4p3/2P5/4BP2/b7/2K5 b - - 4 30,g7f8 c7c8,715,86,100,81,endgame master mate mateIn1 oneMove,https://lichess.org/icWk6pe9/black#60,
0Ls1B,6Q1/p1pk3p/3b1p2/4p3/8/1P1nPN2/P1qP1PPP/R1B2K1R w - - 5 20,g8c4 c2d1 f3e1 d1e1,1367,79,86,75,mate mateIn2 middlegame short,https://lichess.org/E37GxrGz#39,
0Ls7M,3r3k/4Q2p/1P3b2/5r2/2P5/4BpPq/5P1P/1R4RK w - - 3 32,e3d4 h3h2 h1h2 f5h5,1743,76,89,1764,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/PrklG6fB#63,
0LsTn,7Q/1bp1kp2/p3p3/qp6/3P4/1R1B4/P1Pb3P/5RrK w - - 4 27,h1g1 d2e3 f1f2 a5e1 d3f1 e1f2,1196,76,93,644,clearance long mate mateIn3 middlegame pin,https://lichess.org/xHdlqbKY#53,
0LsZL,rn2kb1r/pQ2pppp/5n2/1p2q3/2P5/8/PP1PBPPP/R1B1K2R b KQkq - 0 10,e5e4 b7c8,1704,76,90,315,mate mateIn1 oneMove opening,https://lichess.org/2rtH18YO/black#20,Reti_Opening Reti_Opening_Other_variations
0Lso2,3r1r2/4qp1R/p4kR1/2p1p3/2P1P3/1P1p3Q/P4P1P/7K b - - 0 35,f7g6 h3h4 g6g5 h4h6,1793,78,86,68,endgame mate mateIn2 short,https://lichess.org/eWS0bT0u/black#70,
0Lt6O,2b1r2k/4rRp1/1q5p/1p1p4/1P1P4/3Bn2P/2Q1N1P1/5R1K b - - 0 27,e3c2 f7f8 e8f8 f1f8,682,89,81,107,mate mateIn2 middlegame short,https://lichess.org/DHc66XnC/black#54,
0Lt8m,2r2rk1/5p2/1Q4p1/p2pp1Np/Pp4nP/1B6/1PP1KPq1/4R3 b - - 1 33,d5d4 b6g6 g8h8 g6h7,1688,75,96,6494,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/TCUDA7HX/black#66,
0LtOw,1rq2rk1/4b1p1/3p1n2/p1pB1p2/P1P1pNn1/2QPP1P1/1B3P2/1R2R1K1 b - - 3 25,f6d5 c3g7,1435,86,85,704,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ipMHNG3f/black#50,
0LtX0,1r4k1/2R2ppp/4p3/2p1P3/5P2/P5P1/2r4P/3R2K1 w - - 0 25,d1d7 b8b1 d7d1 b1d1,873,79,90,127,endgame mate mateIn2 rookEndgame short,https://lichess.org/t8vpN1Qw#49,
0Ltgv,r1r2k2/3R3R/2n3p1/Pp6/2p3P1/5P2/7P/6K1 b - - 0 44,a8a5 h7h8,1279,288,50,6,endgame mate mateIn1 oneMove,https://lichess.org/OT3GvUHH/black#88,
0Ltl9,8/8/6k1/2R5/2p2pP1/5P1K/5r2/8 w - - 2 50,h3h4 f2h2,399,100,98,682,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/le1dYU9M#99,
0LuAt,r1b2rk1/1pQ2ppp/p7/4p3/P2qPn2/1B3P2/2P3PP/3R1R1K b - - 5 18,d4b2 c7f7 f8f7 d1d8,1934,74,94,3193,kingsideAttack mate mateIn2 middlegame pin sacrifice short,https://lichess.org/jHS2Gum7/black#36,Sicilian_Defense Sicilian_Defense_Lasker-Pelikan_Variation
0LuBJ,3rr1k1/ppp2ppp/8/2bqpP2/5nQ1/P2PB1N1/1PP3PP/4RRK1 w - - 1 21,g1h1 d5g2,553,89,100,279,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/PgiYx5uQ#41,
0LuDE,rnb1k2r/pp3ppp/1q2pn2/2bp4/8/1PP2N2/PB2PPPP/RN1QKB1R w KQkq - 5 8,b1d2 c5f2,751,87,100,69,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/tUQZgwXX#15,Horwitz_Defense Horwitz_Defense_Other_variations
0LuIG,6R1/R7/3N3p/3Pp1pk/4Pp1n/5P1P/1r4PK/8 w - - 1 45,d6f5 h4f3 h2h1 b2b1,1776,76,77,244,endgame mate mateIn2 pin short,https://lichess.org/0VTaJh5w#89,
0Luc5,3N2k1/5Q1p/p5pb/1p1pP3/1P6/P3q2P/6P1/2r2R1K b - - 6 31,g8h8 f7e8 h6f8 e8f8,1604,76,96,906,endgame mate mateIn2 short,https://lichess.org/mD5ejYDY/black#62,
0Lv73,4r3/4qpk1/p2p1n1p/1ppP2P1/2P1r3/6QP/1P1BN1K1/3bR1N1 b - - 0 29,d1e2 g5h6 g7h8 g3g7,1722,75,98,929,doubleCheck mate mateIn2 middlegame short,https://lichess.org/WPkO7UvH/black#58,
0LvL5,2Q3R1/p7/3kpp2/3p4/3P3n/3q4/5PK1/8 w - - 5 40,g2h1 d3h3 h1g1 h4f3,2045,79,68,87,endgame master mate mateIn2 short superGM,https://lichess.org/57KbR5Wh#79,
0LvUy,2rr4/Q2n1pk1/p3p2p/1pq1N1p1/8/8/PP3PPP/R2R2K1 w - - 13 29,d1d7 c5c1 a1c1 c8c1 d7d1 c1d1,1032,76,99,645,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/eyHSyK1s#57,
0LvYx,r4Nk1/ppq1p1bp/2p3p1/3p4/8/2PB3P/PP2QPP1/R4nK1 w - - 0 19,f8g6 c7h2 g1f1 h2h1,837,97,95,163,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/ZNWetkDA#37,
0LveI,7k/3R4/3p1Np1/7p/1b2P1K1/1r5P/7P/8 w - - 0 38,g4f4 b4d2,1080,80,86,137,endgame mate mateIn1 oneMove,https://lichess.org/H5KNpit4#75,
0LvmO,3r2k1/3P1pp1/7p/4Q3/3PB3/6KP/5PP1/r5q1 b - - 4 34,a1a2 e5e8 d8e8 d7e8q,1021,108,67,34,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/jdPeEebE/black#68,
0Lwfe,4R3/ppp4k/4p1p1/6qp/2B5/2PPn3/P1P2RPP/6K1 b - - 2 24,e3c4 f2f7 h7h6 e8h8,847,79,100,67,endgame mate mateIn2 short,https://lichess.org/lfG7kFWI/black#48,
0Lwp2,2rq1r2/1b2ppkp/pn1p1np1/1p4Q1/3NP3/PBN2P2/1PP3PP/R4RK1 b - - 1 15,h7h6 d4f5 g7h8 g5h6 f6h7 h6g7,1300,75,92,337,deflection long mate mateIn3 middlegame pin,https://lichess.org/j3Bta40d/black#30,Sicilian_Defense Sicilian_Defense_Dragon_Variation
0Lx1P,2R5/1P3k1p/6p1/5p2/4nP1K/5BP1/1r5P/8 w - - 3 45,f3e4 b2h2 h4g5 h7h6,770,88,97,782,endgame mate mateIn2 short,https://lichess.org/5aLuse3U#89,
0Lx8t,6k1/5pp1/3q3p/2b1p3/R1Q1P3/2P5/3rBPPP/5K2 w - - 4 32,a4a5 d2d1 e2d1 d6d1,595,104,95,796,endgame mate mateIn2 sacrifice short,https://lichess.org/bKkhT9rj#63,
0LxCI,1rb4r/3k1p1p/p1pNp1p1/3pP1Q1/3q4/4R3/P1P2PPP/3R2K1 w - - 2 20,d1d4 b8b1 d4d1 b1d1 e3e1 d1e1,604,95,82,92,backRankMate long mate mateIn3 middlegame,https://lichess.org/h21kz1fh#39,
0LxLy,r1b2r2/kpp3pp/p7/2N5/3N4/2P5/PP3qPP/R3R2K b - - 4 22,b7b6 d4c6,1032,81,85,220,mate mateIn1 middlegame oneMove,https://lichess.org/xcVCEa0I/black#44,
0LxOQ,5rk1/6pp/p2RPq2/1bP5/1P6/P3Q3/6PP/3R2K1 w - - 5 31,e6e7 f6f1 d1f1 f8f1,1400,92,74,24,endgame mate mateIn2 sacrifice short,https://lichess.org/63A1Nz62#61,
0LxaN,6q1/6R1/p2r1P1k/1p1p1Qpp/8/2P4P/PP4P1/7K b - - 3 48,d6f6 f5f6,857,83,100,97,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/5C1VDkT1/black#96,
0LyA2,2R1b1rk/p4p1p/1p2pp2/3p4/7Q/8/5PPP/4qBK1 b - - 4 28,e8b5 h4f6,1338,75,80,206,endgame mate mateIn1 oneMove,https://lichess.org/oIUj2QtD/black#56,
0LyFp,8/kb3p2/pp6/4Q3/4p1r1/7P/PP3qPK/6R1 w - - 0 44,h3g4 f2h4,1052,83,95,4852,endgame mate mateIn1 oneMove,https://lichess.org/URLqRYtJ#87,
0LyaS,4r1k1/6b1/p2pPp2/4p2b/2BpP3/8/PP1K1P2/7R b - - 1 32,h5g4 e6e7 d6d5 c4d5 g4e6 d5e6,959,94,94,585,advancedPawn discoveredAttack endgame exposedKing long mate mateIn3,https://lichess.org/wwqrnjrL/black#64,
0LybU,Rr4k1/5ppp/4p3/3p4/2qPn2Q/4P1PP/R4P1K/2r5 b - - 2 29,c1b1 h4d8 b8d8 a8d8,1470,77,93,2048,backRankMate mate mateIn2 middlegame sacrifice short xRayAttack,https://lichess.org/ImUbC4w3/black#58,
0LylI,2rq1r2/p3bpk1/2n2B2/3p4/2pP2N1/2P5/P1Q2PPP/1B3RK1 b - - 0 22,e7f6 c2h7,978,94,95,308,mate mateIn1 middlegame oneMove,https://lichess.org/NBiAU6FN/black#44,
0LyoB,2r4k/pp6/8/5p2/4q3/6R1/PP1r1P2/K5R1 b - - 4 34,d2f2 g3h3 e4h4 h3h4,1484,76,93,1632,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/GWhYD150/black#68,
0LyoM,r5r1/pp3p1k/5Pp1/6QR/8/5R1P/4q1P1/7K b - - 0 29,g6h5 g5h5,985,75,99,1339,endgame mate mateIn1 oneMove,https://lichess.org/1PQWWPfJ/black#58,
0LysU,r1b3kr/ppp3pp/2p5/2n1P2Q/8/2K5/PPPN3P/R1B2q2 b - - 1 15,f1b5 h5e8,652,89,84,263,mate mateIn1 middlegame oneMove,https://lichess.org/JuIMCkC1/black#30,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense
0Lz76,2kr4/pp3pp1/2p1b1p1/4P1N1/8/P7/1P3PPP/R2r2K1 w - - 0 24,a1d1 d8d1,450,87,100,56,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/RvgzDCDZ#47,
0LzeA,1nkr3r/Rb3ppp/1p1Rp3/1B6/1PP5/8/1P3PPP/2B3K1 w - - 1 18,d6b6 d8d1,419,98,95,265,mate mateIn1 middlegame oneMove,https://lichess.org/ZwwnrFHJ#35,Owen_Defense Owen_Defense_Other_variations
0Lzia,b3r2k/3R2bp/8/1Q4P1/7r/2P1N3/PP3P2/6K1 w - - 0 38,d7g7 h4h1,1032,77,100,519,endgame mate mateIn1 oneMove,https://lichess.org/qHCGj1tj#75,
0M0Jl,1k2r3/1pp2ppp/p4n2/8/q1n5/3QB2B/2P2PPP/3R2K1 b - - 1 21,c4b2 d3d8 e8d8 d1d8,980,79,75,137,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/O0GGmuho/black#42,
0M0fW,2k5/pp1r1rp1/2Q5/2P1P1qp/1R3p2/P1P5/5P2/1R3K2 b - - 0 30,b7c6 b4b8 c8c7 b1b7,893,86,95,2562,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/GRXCbLcT/black#60,
0M0w2,8/R4pp1/1pBk1p2/3P4/1P5p/6br/8/6K1 b - - 1 44,g3e5 a7d7,541,87,100,127,endgame mate mateIn1 oneMove,https://lichess.org/189QRD5f/black#88,
0M0zR,r1b3k1/p3r1pp/1n2p3/2ppP1N1/8/1PPB4/P5PP/R4RK1 b - - 1 19,h7h6 d3h7 g8h8 f1f8,1031,75,98,4241,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/qTgJr1h8/black#38,French_Defense French_Defense_Classical_Variation
0M1In,1r2r1k1/Bp4pp/2p2p2/P5nq/2P5/4PPP1/Q5KP/R2R4 w - - 1 27,a7b8 h5f3 g2g1 g5h3,1594,75,-1500,220,mate mateIn2 middlegame short,https://lichess.org/5wBdvTMz#53,
0M1dQ,6rk/2pq2rp/p3NQ1R/1p3P2/8/3PP2P/PP4P1/6K1 b - - 0 27,d7d3 h6h7 h8h7 f6h4,1743,102,58,17,attraction endgame mate mateIn2 pin sacrifice short,https://lichess.org/femLywjn/black#54,
0M1gM,rnb4r/pp1P2pp/1qk2n2/1p6/3Q1B2/2N5/PPP2PPP/R3K2R b KQ - 0 14,b8d7 d4d6,999,77,94,1405,mate mateIn1 middlegame oneMove,https://lichess.org/NTnARFyf/black#28,Philidor_Defense Philidor_Defense_Other_variations
0M1iy,r2q1rk1/pp3p1p/5p2/2pppN2/4P1Q1/8/PPn2PPP/R4K1R b - - 1 15,g8h8 g4g7,684,106,94,386,mate mateIn1 middlegame oneMove,https://lichess.org/eB4FJLL4/black#30,Scotch_Game Scotch_Game_Other_variations
0M1kp,r3kbnr/p1pq1ppp/1p1p4/3Q4/4P3/8/PPP2PPP/RNB2RK1 b kq - 1 9,e8c8 d5a8,951,80,81,109,mate mateIn1 middlegame oneMove,https://lichess.org/r74K0oz7/black#18,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
0M23s,r1bq3k/p1p4p/1p1p1n1Q/2nPp3/2P1P3/2N4N/PP2B3/2K3R1 b - - 2 20,c8h3 h6g7,987,86,93,137,mate mateIn1 middlegame oneMove,https://lichess.org/ys6hiQkU/black#40,
0M2KR,1k5r/p7/1pQP4/2p1Pn2/8/1N4rq/PP3P2/3RR1K1 w - - 0 29,f2g3 h3h2 g1f1 f5g3,1782,76,98,749,intermezzo mate mateIn2 middlegame short,https://lichess.org/Xqft1mTp#57,
0M2Lc,rn1qr1k1/pp3pp1/2p1bb1p/3p4/3P3P/2NB1N2/PPP1QPP1/2K1R2R b - - 0 12,e6g4 e2e8 d8e8 e1e8,593,83,100,563,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/xgjxl7NP/black#24,French_Defense French_Defense_Exchange_Variation
0M2at,2krr3/pp3ppp/2n5/5b2/Q7/2p4P/P4PP1/R2KBB1R w - - 0 18,d1c1 e8e1 a4d1 e1d1,855,77,78,157,hangingPiece mate mateIn2 middlegame queensideAttack short,https://lichess.org/NQDwjXKu#35,Sicilian_Defense Sicilian_Defense_Old_Sicilian
0M2sr,4r1k1/pp1b1ppp/8/2P5/2p1q1n1/5N2/PP3PPP/R1Q2K1R w - - 0 21,h2h3 e4e2 f1g1 e2f2,1483,75,94,20661,mate mateIn2 middlegame short,https://lichess.org/8dMsc1qw#41,
0M30W,rn1q1rk1/p4ppp/b7/6Q1/NP1bnB2/P4N2/2P3PP/3RK2R w K - 0 17,g5d8 d4f2,1632,78,94,5335,mate mateIn1 middlegame oneMove,https://lichess.org/hd3mjXs4#33,Czech_Defense Czech_Defense_Other_variations
0M31v,2r5/3q2k1/p3rppp/np2Nn2/8/2N4R/PPQ2PPP/6K1 w - - 0 29,e5d7 e6e1,688,92,79,375,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/QRx0201s#57,
0M34p,r3k2r/pp1n2p1/2p1b2p/3p1p2/3Pp2P/1PN1n1qN/PBP3B1/R3QK1R w kq - 0 16,f1g1 g3g2,1199,231,33,3,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/yx14fWOj#31,Hungarian_Opening Hungarian_Opening_Other_variations
0M3Co,5rk1/pp1rRp1p/6p1/5b2/2p5/2B3PP/PP3KP1/4R3 b - - 3 25,f8d8 e7e8 d8e8 e1e8,682,98,87,642,endgame mate mateIn2 short,https://lichess.org/Fv7KbMlT/black#50,
0M3FK,r1b2rk1/p1B3pp/1pn1pq2/3pn3/8/2PBPN2/PP3PPP/R2QK2R w KQ - 2 13,f3e5 f6f2,936,79,91,255,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/0nPMMQnX#25,Queens_Pawn_Game Queens_Pawn_Game_London_System
0M3fF,2r1k2r/1p2bpp1/1q1Np3/p1nn4/B2p4/P2P1QBP/1PP2P2/2KR3R b k - 9 19,e8d8 d6f7,1245,94,78,125,mate mateIn1 middlegame oneMove,https://lichess.org/sPfgQg0o/black#38,Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack
0M3kj,2kr4/pb5B/1p2p3/2bp4/8/2P3r1/PP4PP/R3R2K w - - 0 26,h2g3 d8h8 e1e6 h8h7 e6h6 h7h6,896,79,68,134,endgame long mate mateIn3 pin,https://lichess.org/oYFYMzAV#51,
0M4X8,r1b1k2r/ppp4p/2p3p1/4N2Q/8/8/PPPP1qPP/RNB4K w kq - 0 12,h5f3 f2e1 f3f1 e1f1,1322,85,84,35,fork mate mateIn2 middlegame short,https://lichess.org/Ur04F7NY#23,Ruy_Lopez Ruy_Lopez_Classical_Variation
0M4qd,5Qk1/pp3ppp/2p5/3pN3/3P4/8/P2q1PPP/4R1K1 b - - 0 20,g8f8 e5d7 f8g8 e1e8,838,81,100,152,backRankMate endgame mate mateIn2 short,https://lichess.org/IA2BYL2q/black#40,
0M4sz,2r4r/5Qbk/p3P1p1/1p3pBp/2q1b2P/PN6/1PP3P1/1K1RR3 w - - 3 26,d1d7 c4c2 b1a1 c2b2,1514,76,96,22461,fork mate mateIn2 middlegame short,https://lichess.org/ztEIiGro#51,
0M4wO,r4k2/pp3p1p/1q3b2/3N4/2Bn4/3PK3/PPP3rP/R2QR3 w - - 6 19,d5b6 a8e8 c4e6 e8e6 e3f4 f6g5,1838,72,95,13430,fork long mate mateIn3 middlegame,https://lichess.org/5zD6wHx2#37,Kings_Gambit_Accepted Kings_Gambit_Accepted_Cunningham_Defense
0M51x,4r3/3R3p/p5p1/3kPp2/8/5N2/5KPP/r7 b - - 4 35,d5e4 d7d4,970,83,91,984,endgame hookMate mate mateIn1 oneMove,https://lichess.org/mDDVlfpP/black#70,
0M5BU,1B5k/p4Bpp/4P3/4Rp2/3P1n2/8/PPr2P1P/6K1 w - - 3 32,e6e7 c2c1 e5e1 c1e1,1154,78,94,3044,endgame mate mateIn2 short,https://lichess.org/kWQhkjJW#63,
0M5CF,r2q1rk1/2p1ppbp/p1npb1p1/1p6/1n1PP1P1/3B1N1P/PPPBQP2/1NKR3R w - - 1 13,d4d5 b4a2,1327,76,94,850,mate mateIn1 middlegame oneMove queensideAttack smotheredMate,https://lichess.org/l2tfI4k1#25,Queens_Pawn_Game Queens_Pawn_Game_Modern_Defense
0M5Cg,5r1k/r5p1/1p1p3R/1qp5/1P2P3/P5R1/B4P2/4K1Q1 b - - 0 32,g7h6 g3g8 f8g8 g1g8,637,93,70,149,endgame mate mateIn2 short,https://lichess.org/7CB2qCel/black#64,
0M5Ln,2rk2r1/1R3p2/R1n1p3/3pP3/Q1pP1q1p/2P1nN1P/5BP1/6K1 w - - 8 27,a6c6 g8g2 g1h1 g2h2 f3h2 f4e4 h2f3 e4f3 h1g1 f3g2,2045,76,95,4934,fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/2HCIEqX3#53,
0M5Yc,r1b2kQr/ppp3pp/2np1q2/6N1/5P2/BB6/P5PP/4R1K1 b - - 2 17,h8g8 g5h7,1236,76,77,144,mate mateIn1 middlegame oneMove,https://lichess.org/cTtWFshU/black#34,Danish_Gambit Danish_Gambit_Other_variations
0M5qE,2Q5/p3Q2p/8/5p2/6k1/P1q1p1P1/8/5K2 b - - 0 41,c3c8 e7h4 g4f3 h4f4,1364,76,96,9628,endgame mate mateIn2 queenEndgame short,https://lichess.org/UWKRj6vx/black#82,
0M5qc,r5n1/5Qbk/1q1p4/p3p3/2P1P3/2P4R/P3B1PP/7K b - - 5 29,g8h6 h3h6 h7h6 f7h5,1189,75,94,185,attraction mate mateIn2 middlegame pin sacrifice short,https://lichess.org/QQ9Ufsz3/black#58,
0M5tu,r7/2r1b1k1/3p1pp1/8/Bp1R4/1P3Q2/PP4P1/K1q4R w - - 5 37,h1c1 c7c1,597,90,69,84,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/czF52jHe#73,
0M5uM,6k1/pb3pp1/7p/qr1nP3/3Q1P2/2p5/2B3PP/3R2K1 b - - 0 36,d5b4 d4d8 a5d8 d1d8,400,107,88,562,mate mateIn2 middlegame short,https://lichess.org/GLyXCbTK/black#72,
0M635,4r2k/ppp3pp/3b4/4q3/8/3P3P/PPPN1PP1/R4QK1 w - - 0 19,c2c3 e5h2,728,79,100,129,endgame mate mateIn1 oneMove,https://lichess.org/uZw5vCfJ#37,
0M66B,3r1rk1/1p3ppp/p1q1p1Q1/P3n3/4N3/2R3N1/5PPP/1R4K1 b - - 0 25,c6c3 e4f6 g8h8 g6h7,1067,77,100,528,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/AUvUNlPt/black#50,
0M686,1r6/8/R7/2p2P1p/7P/K1k5/3p4/3R4 w - - 2 58,a6d6 b8a8 d6a6 a8a6,1267,76,94,7001,endgame mate mateIn2 rookEndgame short,https://lichess.org/r7jWDpRo#115,
0M6B9,4r3/p2R3p/1p6/2p2k2/2P3n1/1P6/PB3KP1/8 w - - 2 36,f2f3 e8e3,961,79,98,1323,endgame master mate mateIn1 oneMove,https://lichess.org/YyAD3RqP#71,
0M6GD,8/pQpb2k1/3p4/6P1/5qp1/2PP4/PPKR2P1/7r w - - 0 24,b7c7 f4a4 b2b3 a4a2,1514,93,86,46,endgame mate mateIn2 short,https://lichess.org/VtVEOb2O#47,
0M6L1,2r3k1/2P3pp/q7/1p1Qp3/1P6/1N5P/6P1/6K1 b - - 1 28,g8h8 d5d8 c8d8 c7d8q,1009,83,93,2219,advancedPawn backRankMate endgame mate mateIn2 promotion short,https://lichess.org/ZkPmdMKp/black#56,
0M6V5,8/6pp/R7/2pQ2bk/3nP3/1P1PqP2/1PP5/4KR2 w - - 5 31,e1d1 e3e2,718,89,93,247,endgame mate mateIn1 oneMove,https://lichess.org/mf4sQkS2#61,
0M6Xh,1R6/1P6/8/7p/4P2k/5p1P/1r3P1K/8 w - - 2 54,h2g1 h4h3 b8d8 b2b1 d8d1 b1d1,1495,74,95,22004,endgame long mate mateIn3 rookEndgame,https://lichess.org/cxHnsPUb#107,
0M6Yi,3kBQ2/1p6/p1p2P2/P6P/1P1bq3/8/5K2/R7 w - - 6 39,f2f1 e4f3 f1e1 d4c3,1771,87,80,182,endgame mate mateIn2 short,https://lichess.org/fsZ9gRNU#77,
0M6Zu,r2qr1k1/1pp2ppp/p7/3pPQN1/3P4/P1P5/5PPP/R4bK1 b - - 1 17,g7g6 f5f7 g8h8 f7h7,880,81,95,2030,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/VjhBqYo8/black#34,Danish_Gambit Danish_Gambit_Other_variations
0M6qI,2k5/2p2Q2/2bpNP2/8/1p5B/8/6P1/5q1K w - - 1 41,h1h2 f1g2,955,97,50,32,endgame mate mateIn1 oneMove,https://lichess.org/jToK2msZ#81,
0M6wA,8/p2RQ1pp/1p2p1kb/q4r2/8/8/PPP4P/1K3R2 w - - 4 29,f1f5 a5e1 d7d1 e1d1,1146,95,88,27,endgame mate mateIn2 short,https://lichess.org/G2Q5v0av#57,
0M7Rq,7k/6p1/3p1qBp/1pb1p3/4PpQ1/7P/6PK/8 b - - 1 40,b5b4 g4c8 f6d8 c8d8,441,106,92,372,endgame mate mateIn2 short,https://lichess.org/s7qjtlYu/black#80,
0M7X2,4rbr1/pp2k2b/1N3q2/1Q2N1p1/3P1p2/8/PPP3P1/R1B1K3 b Q - 0 18,f6b6 b5d7 e7f6 d7f7,1538,119,89,28,mate mateIn2 middlegame short,https://lichess.org/13kdYFjJ/black#36,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense
0M7YV,rn2k2r/4qpp1/4p1bp/pB1p4/1p1P1PP1/P1Q1B2P/1PP5/2KR3R b kq - 1 17,e8f8 c3c8 e7d8 c8d8,508,101,100,200,mate mateIn2 middlegame short,https://lichess.org/ixJIRJuq/black#34,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
0M7cL,4k1r1/5R1Q/3qp3/1p1bN3/p2P3p/P6P/2P3R1/7K b - - 0 42,g8g2 f7f8 d6f8 h7d7,2272,85,90,1091,clearance endgame mate mateIn2 sacrifice short,https://lichess.org/SJ9oClOw/black#84,
0M7ec,1n5r/pp2kpp1/3Rp1p1/2P1P3/5q2/P2R4/2Q2P1P/6K1 w - - 0 29,c2e2 f4h2 g1f1 h2h1,1037,78,88,210,endgame mate mateIn2 short,https://lichess.org/tjJ6oLlV#57,
0M7kz,r3rk2/pppb2p1/3P1n1p/8/2BQNq2/8/PPP3PP/5RK1 b - - 2 18,f4e4 f1f6 g7f6 d4f6,1164,76,95,873,mate mateIn2 middlegame short,https://lichess.org/GoogMA70/black#36,Scotch_Game Scotch_Game_Other_variations
0M80L,r4rk1/ppp2ppp/3N4/8/7q/3B1b1P/PPP1RP2/R1B1Q1K1 w - - 0 19,e2e3 h4g5 g1f1 g5g2,1134,77,94,1773,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/jIpDmVQZ#37,
0M8Ez,3r2k1/ppbr1ppp/2p5/2P3q1/1P6/P3Q1NP/5PP1/4RRK1 b - - 8 28,g5d5 e3e8 d8e8 e1e8,591,97,76,126,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/VvZGNLxM/black#56,
0M8Hq,r7/6B1/2p1R2p/6p1/5p1k/1PP4P/P1b3PK/8 b - - 11 36,a8a2 e6h6,650,86,88,296,endgame mate mateIn1 oneMove,https://lichess.org/TssAIQyP/black#72,
0M8KE,r3k2N/ppp4p/5p2/3pp3/2Bnn3/6Pb/PPPP3P/RNB3KR w q - 0 13,b1c3 d4f3,1669,79,89,731,mate mateIn1 middlegame oneMove,https://lichess.org/KPsX7gjk#25,Italian_Game Italian_Game_Two_Knights_Defense
0M8WX,r1b2r1k/1pq1bPp1/p2p1B2/2p1n3/P1B1P3/2PP4/1P4PP/RN1Q1RK1 b - - 0 14,e7f6 d1h5,584,99,94,505,mate mateIn1 middlegame oneMove,https://lichess.org/oPWKSlU9/black#28,Sicilian_Defense Sicilian_Defense_McDonnell_Attack
0M8lm,r2qk2r/pp2bpp1/4pn1p/1B6/3p4/2P2QNP/PP4P1/R4RK1 b kq - 1 15,f6d7 f3f7,780,83,98,533,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/o4iujRzw/black#30,Blackmar-Diemer_Gambit_Accepted Blackmar-Diemer_Gambit_Accepted_Teichmann_Defense
0M8rx,8/8/p7/1p3R2/4P3/KPk2P2/P5r1/8 w - - 0 35,e4e5 b5b4 a3a4 g2a2,1079,75,99,2452,deflection endgame mate mateIn2 rookEndgame short,https://lichess.org/O9PVPXC1#69,
